unique_id,ds,y,volume
ethereum,2025-09-23,4199.951774017639,52988093949.58233
ethereum,2025-09-24,4166.1905498775295,29902684711.810097
ethereum,2025-09-25,4148.65682762035,29988924904.58222
ethereum,2025-09-26,3863.063287590725,63461265827.195854
ethereum,2025-09-27,4037.097921026092,43443403793.85234
ethereum,2025-09-28,4018.167453105732,17011629273.367077
ethereum,2025-09-29,4141.839664086501,21656522951.624653
ethereum,2025-09-30,4215.61278947927,34604598514.675
ethereum,2025-10-01,4144.230463371581,34013325290.49775
ethereum,2025-10-02,4343.951983440489,42741046618.56157
ethereum,2025-10-03,4484.006245909478,41104321433.11955
ethereum,2025-10-04,4515.759068159723,45970576945.09693
ethereum,2025-10-05,4487.706651673285,20597928707.86516
ethereum,2025-10-06,4515.321391965295,40355486904.3112
ethereum,2025-10-07,4689.131734746596,41164885082.65789
ethereum,2025-10-08,4454.32846286666,49804861778.9329
ethereum,2025-10-09,4527.578004547945,36623453162.8216
ethereum,2025-10-10,4368.649439385323,42731695438.87988
ethereum,2025-10-11,3835.632842050135,90784076986.425
ethereum,2025-10-12,3749.218185954949,54140013164.198265
ethereum,2025-10-13,4159.729307791921,57642806541.61372
ethereum,2025-10-14,4246.217461554773,46426992105.166855
ethereum,2025-10-15,4128.888447033946,62876294833.97642
ethereum,2025-10-16,3983.1544356894233,44806571765.16941
ethereum,2025-10-17,3890.1993012479857,44673230678.7307
ethereum,2025-10-18,3831.244175835675,52519500424.67195
ethereum,2025-10-19,3889.499030204316,19845543405.38552
ethereum,2025-10-20,3985.07656440468,29233928200.2202
ethereum,2025-10-21,3978.790155134436,35767064768.00727
ethereum,2025-10-22,3877.487197955012,46069514674.15889
ethereum,2025-10-23,3801.790795238292,41712359613.706055
ethereum,2025-10-24,3855.842116240121,32116755772.61905
